UID,MID,RATING,TIME
5716,2710,4,958509503
5727,2710,1,958490886
5729,2710,5,958452274
5733,2710,4,988558378
5738,2710,5,958416449
5746,2710,3,958354750
5747,2710,3,958353896
5753,2710,1,958272775
5755,2710,5,958280650
5762,2710,5,958222271
5763,2710,3,960679631
5786,2710,4,958145239
5788,2710,2,966205033
5791,2710,4,958089892
5792,2710,2,1001010746
5795,2710,4,958062762
5797,2710,3,958062380
5801,2710,4,958011669
5811,2710,3,957945044
5812,2710,4,957937326
5813,2710,4,957916560
5822,2710,4,957901968
5824,2710,4,957900577
5825,2710,3,977030094
5826,2710,2,957897714
5831,2710,4,957887316
5833,2710,2,957880588
5844,2710,4,963952456
5845,2710,4,957798588
5846,2710,2,957793023
5853,2710,3,957748961
5854,2710,2,958270089
5867,2710,4,957594314
5869,2710,2,957573589
5874,2710,3,957564818
5875,2710,2,957565307
5877,2710,4,957551637
5891,2710,1,981677938
5911,2710,4,957479585
5915,2710,4,957401383
5916,2710,2,957459597
5919,2710,2,957312360
5929,2710,1,957249059
5949,2710,2,957902745
5950,2710,4,957184011
5954,2710,3,957705514
5956,2710,4,957079728
5960,2710,3,957030576
5963,2710,2,957235140
5964,2710,5,958999510
5965,2710,1,956975395
5978,2710,5,956962066
5990,2710,2,956870625
5992,2710,4,956865251
5995,2710,1,956855303
5996,2710,4,956854687
6001,2710,1,956809121
6005,2710,4,956794656
6025,2710,4,956730799
6036,2710,5,956709526
42,1924,1,978040469
117,1924,4,977504597
146,1924,1,977435381
148,1924,1,979575683
165,1924,4,977199440
169,1924,5,1019531017
240,1924,4,976756269
242,1924,4,976752019
245,1924,1,976733091
278,1924,1,976586668
284,1924,2,976574002
296,1924,1,976521043
302,1924,2,976508160
424,1924,5,976281894
445,1924,1,976240233
462,1924,2,976934727
482,1924,2,976242254
563,1924,1,976046246
566,1924,1,976043486
601,1924,2,975885774
602,1924,1,975878425
698,1924,1,1015127163
699,1924,1,986533630
710,1924,4,975741347
741,1924,5,975474271
816,1924,4,975472355
835,1924,3,975361459
839,1924,1,980758807
869,1924,4,975280014
881,1924,3,1014314900
889,1924,3,975249713
919,1924,5,975203039
949,1924,5,975142065
977,1924,2,975111012
1015,1924,4,975014534
1017,1924,1,975012485
1051,1924,4,988488786
1120,1924,3,975623221
1140,1924,5,974879901
1159,1924,4,974864905
1181,1924,2,976144665
1186,1924,4,979279451
1243,1924,2,978996982
1272,1924,5,974823298
1285,1924,4,975915399
1288,1924,4,974792140
1297,1924,4,975103106
1299,1924,5,974787920
1333,1924,5,974777273
1340,1924,1,974778195
1357,1924,1,974771286
1360,1924,3,974771939
1395,1924,4,1019425324
1422,1924,2,976138804
1447,1924,4,981017500
1449,1924,3,974826139
1496,1924,3,974750402
1545,1924,1,974745899
1556,1924,1,974748887
1598,1924,3,974734882
1626,1924,1,974722499
1635,1924,5,974717376
1647,1924,1,974803978
1680,1924,3,974709294
1695,1924,1,974708525
1698,1924,4,974773623
1703,1924,5,974706926
1714,1924,2,974710584
1741,1924,5,974708253
1746,1924,5,974703769
1791,1924,2,974700372
1815,1924,4,974700684
1851,1924,1,998443274
1926,1924,1,974691854
1941,1924,4,974851086
1969,1924,4,974693843
2056,1924,2,974816691
2064,1924,1,974667793
2067,1924,4,974659050
2088,1924,4,974656247
2109,1924,1,974653867
2167,1924,1,974612809
2172,1924,1,974610486
2176,1924,4,1010026455
2181,1924,5,974611039
2204,1924,1,974603653
2237,1924,2,974601304
2254,1924,1,974593609
2288,1924,1,974523254
2304,1924,1,974743105
2457,1924,1,974180580
2484,1924,2,974144963
2496,1924,2,974261969
2529,1924,3,974055828
2665,1924,1,974993367
2748,1924,1,973287956
2820,1924,3,972661304
2838,1924,2,972570565
2848,1924,1,972512742
2854,1924,4,972528865
2860,1924,4,972506599
2908,1924,3,971809127
2928,1924,4,971551141
2941,1924,2,971346873
2978,1924,4,970968598
3105,1924,4,969552734
3178,1924,4,969822903
3259,1924,4,968277189
3283,1924,5,968122657
3371,1924,4,967661871
3391,1924,2,1046189971
3393,1924,4,967498995
3410,1924,4,967471733
3442,1924,2,967306199
3476,1924,1,968949377
3521,1924,1,966922594
3528,1924,5,966901105
3550,1924,3,967155857
3607,1924,1,971916668
3610,1924,1,977890138
3621,1924,4,966575283
3658,1924,3,966446469
3662,1924,5,966429069
3683,1924,2,966355537
3705,1924,2,966286190
3760,1924,3,966093887
3762,1924,3,966093953
3768,1924,2,966068330
3771,1924,1,966049096
3790,1924,4,966039686
3807,1924,2,965966942
3808,1924,1,965968928
3833,1924,3,975424392
3841,1924,1,966002470
3842,1924,5,965918738
3885,1924,2,965811160
3929,1924,1,965712869
3934,1924,2,965703973
3942,1924,3,965692121
3953,1924,2,1030161172
3961,1924,4,967226034
3998,1924,4,965577220
4009,1924,1,965958280
4021,1924,5,965520266
4022,1924,1,965521576
4041,1924,1,965511498
4049,1924,5,965497284
4064,1924,1,965476567
4109,1924,1,965370430
4160,1924,1,965337407
4167,1924,4,965335812
4169,1924,1,971580320
4198,1924,1,965323448
4227,1924,1,965314471
4238,1924,3,965421088
4260,1924,3,965323120
4269,1924,5,965303529
4271,1924,3,965307081
4272,1924,1,965302057
4277,1924,2,975759653
4287,1924,4,965276600
4291,1924,1,965279855
4305,1924,4,965264399
4333,1924,3,965242930
4344,1924,4,965327871
4349,1924,4,965212607
4354,1924,5,966753968
4364,1924,2,965183731
4373,1924,5,965181305
4446,1924,5,965089166
4447,1924,4,965177608
4448,1924,4,966362445
4488,1924,1,965011180
4489,1924,2,965010852
4508,1924,3,964980749
4514,1924,4,965959432
4607,1924,2,964195951
4609,1924,2,964168552
4732,1924,3,963332586
4742,1924,3,963331211
4810,1924,1,962934361
4815,1924,2,962929984
4842,1924,2,962851103
4867,1924,3,962817190
4891,1924,1,962734401
4904,1924,3,962683803
4908,1924,2,962685021
4920,1924,2,962671798
4942,1924,2,962642662
4948,1924,3,962645457
4958,1924,4,1046454590
4972,1924,3,962606993
4978,1924,1,962599499
4979,1924,1,962602281
4994,1924,4,962601059
5002,1924,1,962597467
5040,1924,3,962512005
5075,1924,2,962421984
5112,1924,1,962328670
5167,1924,5,962855202
5225,1924,5,961691379
5289,1924,1,966958176
5312,1924,4,962157029
5338,1924,1,960747294
5433,1924,1,960239239
5446,1924,1,959970664
5450,1924,5,959952943
5517,1924,5,959701825
5519,1924,1,959651657
5530,1924,3,959997383
5538,1924,2,959560107
5566,1924,2,959370326
5584,1924,1,959278246
5597,1924,1,959214288
5605,1924,3,959552748
5614,1924,1,964397147
5643,1924,1,958891273
5673,1924,3,958678543
5695,1924,2,958592458
5708,1924,1,958523071
5738,1924,1,958416682
5741,1924,1,958400189
5744,1924,1,958532952
5747,1924,2,958356554
5755,1924,4,958280858
5759,1924,4,959558584
5763,1924,5,960679498
5765,1924,1,958179912
5769,1924,1,958174786
5771,1924,4,958753185
5777,1924,1,958160518
5788,1924,3,958522672
5797,1924,1,958059393
5843,1924,1,957806916
5853,1924,4,957748350
5880,1924,2,958012166
5884,1924,5,957497061
5890,1924,1,957468021
5916,1924,1,957459704
5917,1924,1,957316545
5922,1924,1,957470998
5937,1924,4,957215214
5947,1924,4,957190947
5954,1924,5,957129400
5970,1924,4,956959892
5979,1924,3,956937904
6007,1924,1,956790373
6026,1924,4,956726304
6036,1924,4,956754710
11,231,3,978904192
15,231,2,978198790
22,231,3,978154051
26,231,1,978139639
48,231,4,978013888
80,231,4,977787666
123,231,1,977594551
136,231,1,977424131
148,231,3,979578136
155,231,1,977255946
166,231,3,977302325
187,231,4,977234430
198,231,4,976981637
202,231,3,976940629
204,231,4,978050186
212,231,4,976905672
214,231,2,976900694
216,231,3,976863640
223,231,5,976903218
237,231,4,976761973
242,231,2,976751305
252,231,4,976689097
255,231,4,976679923
258,231,3,976671854
261,231,3,976671756
264,231,1,976714969
268,231,1,976648514
271,231,4,979881495
284,231,3,976573274
293,231,1,980976164
301,231,2,976584435
302,231,5,976506236
306,231,5,977366438
308,231,4,995836456
329,231,3,977870892
331,231,3,976849125
342,231,4,976338938
349,231,2,1028173309
352,231,4,976333284
355,231,3,977031911
368,231,3,976669827
369,231,4,976310127
392,231,5,976304902
395,231,5,976296904
396,231,3,976303847
403,231,5,976304608
408,231,4,1020427285
409,231,4,976291998
410,231,3,976289671
424,231,4,1017243314
438,231,1,976255153
442,231,5,978732745
454,231,2,1025236704
474,231,2,976239087
476,231,5,976222674
481,231,5,976247726
482,231,5,976222479
494,231,1,976216169
509,231,4,976206307
513,231,3,976223528
524,231,4,976170643
528,231,1,980039520
531,231,3,978645812
533,231,4,976209181
543,231,5,976158223
549,231,3,976071058
550,231,3,976166794
566,231,2,976041817
583,231,5,982825462
601,231,3,975881648
620,231,3,975800821
655,231,1,975705316
660,231,3,975691207
676,231,5,975649859
699,231,4,975558504
702,231,1,975565096
714,231,5,975536621
721,231,4,976462496
731,231,3,975530491
735,231,3,975646748
752,231,1,976223192
757,231,3,975455230
770,231,5,975492095
774,231,4,975440139
781,231,5,975435094
800,231,4,975404072
822,231,3,975470115
823,231,3,975380227
832,231,4,975363579
849,231,1,975350088
854,231,1,975352271
869,231,5,999376445
875,231,5,975272148
881,231,2,975263012
889,231,4,975251556
890,231,5,997762137
905,231,2,975209289
923,231,4,975201306
934,231,4,975184486
940,231,3,975175178
960,231,3,975124703
963,231,1,975207323
967,231,4,975116341
984,231,1,975113856
990,231,2,978139274
1004,231,2,975051429
1010,231,4,975221739
1015,231,3,975018499
1019,231,3,978468954
1040,231,4,974978047
1050,231,4,974963728
1051,231,3,975111362
1059,231,1,974966132
1084,231,3,974947005
1088,231,1,1018391555
1096,231,2,974929885
1112,231,3,974945393
1113,231,4,1026676466
1120,231,4,974912768
1125,231,5,975627716
1139,231,1,974879429
1142,231,4,974875415
1143,231,3,974873702
1150,231,2,974877044
1151,231,3,974870148
1168,231,4,974933427
1173,231,3,975001125
1181,231,1,976069160
1184,231,2,974855566
1198,231,5,974944740
1207,231,2,974846261
1211,231,1,976218594
1242,231,4,975347603
1254,231,2,974822684
1266,231,3,978746578
1272,231,3,974816492
1279,231,3,974854448
1284,231,3,974839783
1285,231,3,974832766
1291,231,2,974791762
1298,231,3,974829197
1303,231,5,974963651
1317,231,3,1014012933
1329,231,3,976832690
1377,231,3,974772737
1381,231,4,974767466
1383,231,4,976322170
1403,231,5,974763595
1415,231,2,993497885
1422,231,3,978560031
1425,231,3,980987323
1426,231,4,975442092
1434,231,1,974762365
1441,231,4,974759562
1447,231,5,981022394
1448,231,3,976215694
1449,231,3,975696121
1450,231,3,974769902
1457,231,1,974756996
1491,231,1,974755209
1496,231,3,974754076
1500,231,5,978750832
1501,231,4,975352057
1502,231,1,975141857
1505,231,3,983672397
1516,231,2,1004647792
1523,231,4,974745062
1530,231,5,974745028
1532,231,3,974825297
1546,231,3,974820279
1565,231,3,974739716
1579,231,4,1042089024
1587,231,3,974740773
1605,231,2,975381587
1609,231,3,974741154
1611,231,1,987655609
1613,231,4,974732890
1616,231,3,974733899
1631,231,1,974722507
1635,231,4,977129958
1639,231,1,975142157
1645,231,1,988253405
1647,231,5,1027846704
1655,231,5,974712783
1658,231,4,974713210
1666,231,4,974714472
1676,231,4,974799485
1680,231,5,974715698
1694,231,2,974714621
1714,231,3,974708383
1721,231,1,974706113
1733,231,4,983598779
1737,231,5,976060895
1749,231,3,974842840
1758,231,4,974788840
1759,231,4,974788181
1764,231,5,974708401
1776,231,5,974711214
1778,231,5,974705771
1779,231,3,977034407
1790,231,5,974703383
1806,231,5,977294173
1824,231,1,977202312
1827,231,1,979276793
1836,231,5,974826387
1840,231,4,974696137
1853,231,4,975019649
1854,231,4,1028505826
1861,231,3,974702885
1866,231,5,974834956
1879,231,4,974695185
1880,231,4,974699944
1881,231,5,974693869
1882,231,5,974700771
1912,231,2,1020417503
1922,231,4,975163090
1941,231,1,989643962
1943,231,4,1009667291
1952,231,2,978677237
1958,231,2,994387648
1962,231,3,975363130
1976,231,3,974684882
1978,231,4,991869451
1980,231,3,974772839
1982,231,4,1022309560
1992,231,4,974682807
1997,231,5,974695248
2010,231,1,974686259
2012,231,3,974680231
2015,231,4,974676180
2018,231,3,974682284
2023,231,5,974673590
2024,231,5,974673212
2029,231,1,974678730
2042,231,4,974668740
2047,231,3,974673537
2060,231,3,974683765
2063,231,1,975362027
2077,231,5,979974167
2102,231,4,974654450
2109,231,4,974662118
2116,231,4,974649674
2120,231,3,977274612
2122,231,2,974646725
2127,231,3,982119333
2136,231,3,974645262
2153,231,4,974621888
2156,231,3,974629469
2168,231,5,975705166
2172,231,1,1015106150
2176,231,4,978242719
2187,231,4,974608515
2188,231,1,974609060
2202,231,2,974605765
2206,231,2,974605317
2208,231,3,974613759
2223,231,4,975262824
2225,231,5,974677673
2235,231,5,974614224
2263,231,5,974585384
2282,231,3,978400302
2288,231,1,974520260
2302,231,2,974497653
2304,231,4,974503996
2305,231,2,974493635
2320,231,1,974476408
2321,231,5,974474776
2323,231,4,974626481
2333,231,3,984324619
2340,231,5,974424952
2376,231,3,1025121121
2378,231,1,974330947
2380,231,3,980547727
2383,231,4,974324785
2419,231,4,974242827
2436,231,3,976154793
2446,231,5,975350193
2454,231,3,978115930
2489,231,3,990970816
2496,231,3,974094041
2507,231,3,974867277
2536,231,2,974063873
2537,231,1,974052391
2541,231,2,974047044
2565,231,5,973967402
2595,231,1,973825944
2603,231,4,973776954
2645,231,2,973560979
2649,231,1,973632450
2664,231,2,973457884
2665,231,5,974470890
2668,231,2,973446346
2670,231,2,973551361
2681,231,1,973392168
2688,231,4,978832851
2737,231,1,973228197
2743,231,1,973220980
2771,231,1,973124026
2777,231,4,973051475
2810,231,4,972771090
2818,231,3,972672217
2824,231,5,1005967221
2837,231,3,972573468
2840,231,1,972570998
2847,231,1,1028961640
2859,231,4,1012411844
2878,231,1,973231519
2885,231,5,972186558
2887,231,5,972156162
2895,231,3,972406170
2896,231,4,971995145
2899,231,4,971918547
2907,231,5,971821112
2909,231,1,1009399637
2918,231,2,1011907984
2926,231,3,1006656978
2934,231,3,971486244
2966,231,3,971121647
2972,231,5,971064412
2993,231,1,970725442
2996,231,5,972702896
3006,231,5,970541636
3012,231,5,970512195
3017,231,2,970530778
3026,231,1,970463225
3029,231,2,972848131
3031,231,4,970355896
3032,231,5,970348746
3044,231,4,970214087
3065,231,5,971148639
3067,231,4,970001678
3080,231,4,1015018728
3082,231,5,969780220
3111,231,5,969481127
3113,231,5,969466912
3114,231,2,969466174
3125,231,4,1003777092
3128,231,2,969287342
3143,231,3,968989389
3167,231,3,968819041
3177,231,5,968786904
3180,231,3,968801585
3182,231,4,968772725
3189,231,2,969863531
3201,231,4,968625554
3202,231,4,968574988
3208,231,5,968555810
3224,231,4,968521761
3232,231,2,968385824
3240,231,5,968350952
3259,231,1,968272896
3262,231,4,968295157
3272,231,3,968279452
3280,231,2,968346181
3285,231,4,968627313
3292,231,2,968096096
3308,231,1,967978193
3311,231,2,967959277
3312,231,1,1022490516
3315,231,2,967944693
3320,231,4,968524849
3341,231,5,967796729
3362,231,2,967673095
3365,231,3,967665565
3368,231,5,967646641
3378,231,3,967822515
3391,231,5,967655651
3410,231,2,967417095
3411,231,2,975353745
3444,231,1,967305270
3462,231,3,968708863
3464,231,3,967248043
3469,231,4,967227318
3471,231,4,973298526
3475,231,2,1015737152
3476,231,3,968806230
3483,231,3,967069441
3484,231,4,967063946
3487,231,3,967075246
3491,231,4,967068449
3507,231,4,967065314
3509,231,2,967043839
3513,231,4,967478052
3519,231,1,967571790
3520,231,4,966946500
3526,231,3,966904608
3550,231,3,967156996
3557,231,5,966805773
3558,231,5,966804354
3562,231,4,966792199
3569,231,3,968213035
3572,231,1,966734819
3590,231,5,966653819
3600,231,3,966619823
3608,231,4,966613165
3610,231,5,966610311
3625,231,4,966562330
3626,231,4,966597220
3639,231,3,966489096
3650,231,5,966459311
3652,231,4,966459581
3656,231,2,966448398
3667,231,4,966385592
3675,231,5,966369162
3679,231,5,976299701
3681,231,5,966357082
3689,231,5,966312814
3690,231,5,966308671
3705,231,3,966282702
3710,231,5,966274062
3712,231,5,966270546
3713,231,3,966270434
3716,231,5,966266316
3724,231,3,966222561
3727,231,3,966222652
3729,231,3,966566501
3742,231,5,966145070
3745,231,1,966141802
3746,231,3,990922135
3749,231,4,966134388
3752,231,5,966121769
3756,231,4,966098397
3759,231,5,966094209
3766,231,4,966081450
3768,231,4,966066845
3769,231,5,966098606
3773,231,4,966044047
3792,231,5,976297931
3796,231,3,966015854
3808,231,5,965966742
3821,231,3,975779028
3824,231,4,978125371
3834,231,5,966402868
3843,231,3,965909610
3847,231,1,965883410
3850,231,3,965881351
3854,231,4,965874262
3868,231,4,965855997
3871,231,5,965844557
3878,231,5,965836425
3887,231,1,965807832
3900,231,4,965875283
3921,231,5,965718930
3922,231,5,965712586
3934,231,2,965706728
3935,231,3,965861438
3945,231,2,965688876
3950,231,3,965681502
3967,231,3,967551514
3970,231,4,965661073
3971,231,4,967070272
3981,231,1,965626535
3985,231,3,965628059
3986,231,4,965608192
3988,231,5,965708556
3992,231,3,1025362516
3993,231,3,965589422
3997,231,2,965580699
3999,231,4,965576486
4007,231,3,965674366
4014,231,4,965537550
4016,231,3,965620548
4021,231,2,965525143
4028,231,5,966199902
4030,231,4,965634385
4036,231,5,965507865
4041,231,3,965713497
4043,231,1,965503740
4048,231,1,965503003
4054,231,3,965510778
4055,231,1,965492433
4062,231,3,965482496
4074,231,4,965499617
4078,231,4,965506345
4079,231,5,990811200
4083,231,1,965437589
4085,231,3,986184728
4088,231,2,965431266
4105,231,3,965408994
4112,231,4,965369080
4115,231,3,965371875
4122,231,3,965359657
4124,231,3,965444372
4140,231,5,965352019
4150,231,4,965353411
4153,231,3,965342621
4169,231,3,975804828
4179,231,3,965332773
4183,231,1,965331201
4217,231,5,965317107
4227,231,1,965323925
4229,231,3,965312833
4238,231,2,965343925
4258,231,5,965305547
4268,231,1,965307258
4285,231,3,965281622
4304,231,4,965264350
4315,231,1,965258834
4318,231,3,965340786
4322,231,1,965258775
4323,231,4,965286940
4336,231,5,965238914
4343,231,4,965227347
4344,231,2,966520699
4347,231,2,965218576
4352,231,5,965192909
4354,231,4,965194868
4360,231,2,965189935
4373,231,3,965177950
4375,231,4,965185612
4379,231,1,965176615
4382,231,1,965175266
4384,231,4,965173428
4386,231,3,965169008
4388,231,2,965166403
4389,231,3,965165278
4390,231,2,965165286
4404,231,4,965157783
4422,231,3,965181635
4427,231,5,965103349
4430,231,3,965105514
4446,231,1,965092590
4448,231,3,966968996
4451,231,3,965088247
4460,231,5,965073640
4470,231,5,965067651
4472,231,1,965070976
4478,231,3,984172716
4480,231,3,965026692
4482,231,2,965103100
4489,231,3,983304191
4507,231,5,964981179
4508,231,3,964988139
4535,231,3,964720955
4543,231,4,965112421
4573,231,2,964453600
4578,231,5,967048146
4592,231,2,964303252
4593,231,2,964239636
4600,231,5,967438439
4611,231,1,964154582
4616,231,3,964138882
4622,231,4,964116818
4637,231,4,964033731
4647,231,3,963966309
4650,231,4,963957346
4662,231,4,963866888
4663,231,3,963865369
4682,231,1,969490493
4703,231,5,963540570
4715,231,4,963508448
4725,231,2,963378925
4728,231,3,963353909
4750,231,5,963190725
4790,231,4,970351053
4808,231,2,963032685
4819,231,3,962924486
4916,231,1,962676391
4950,231,2,962946959
4957,231,3,962909054
4979,231,4,984546195
4980,231,4,963981845
5026,231,4,962580665
5032,231,5,962561664
5042,231,3,962660487
5046,231,5,962501828
5047,231,2,962497998
5061,231,3,962487672
5074,231,5,962430268
5075,231,1,962421640
5081,231,3,966281528
5084,231,3,962400741
5099,231,5,962367973
5100,231,1,962716224
5103,231,4,962413494
5107,231,1,962336975
5111,231,5,962331657
5148,231,3,962014806
5153,231,3,961969665
5163,231,4,961904550
5172,231,2,1044152489
5173,231,4,997401895
5182,231,2,961789769
5198,231,1,1041613231
5204,231,5,961632651
5225,231,2,961519827
5246,231,5,961375716
5249,231,1,961604914
5256,231,4,961272300
5276,231,4,961102236
5281,231,5,1015966887
5282,231,1,961167457
5287,231,5,961090482
5306,231,1,960940303
5312,231,4,998491624
5316,231,3,960906751
5317,231,1,972359253
5321,231,2,960862270
5347,231,4,960667419
